GEOID,NAMELSAD,tract_area_sq_mile,transit_stop_count,transit_stops_per_sq_mile,has_transit_access,large_tract_flag
06073017403,Census Tract 174.03,1.6380653716801217,9,5.494286220560863,1,0
06073016616,Census Tract 166.16,0.9445721080421051,1,1.0586804241687646,1,0
06073008311,Census Tract 83.11,0.9696818658870995,0,0.0,0,0
06073002002,Census Tract 20.02,0.4941285342414255,2,4.04752986603041,1,0
06073002100,Census Tract 21,0.3441413605648263,11,31.963609320152955,1,0
06073002201,Census Tract 22.01,0.13798156846192722,4,28.989379122065177,1,0
06073002202,Census Tract 22.02,0.1879885030516544,16,85.11158789111487,1,0
06073018511,Census Tract 185.11,0.6522090907049222,17,26.06526073045995,1,0
06073018516,Census Tract 185.16,0.8374487558692535,9,10.74692622912574,1,0
06073018903,Census Tract 189.03,2.7092047623773534,1,0.3691120043368336,1,0
06073018905,Census Tract 189.05,1.0926585039245684,5,4.575995136670052,1,0
06073018906,Census Tract 189.06,1.728591262201714,7,4.049540312429944,1,0
06073019105,Census Tract 191.05,17.56133407417482,4,0.22777312834577199,1,1
06073019301,Census Tract 193.01,1.3590003952495142,5,3.6791747945606694,1,0
06073019403,Census Tract 194.03,1.246295165612572,10,8.023781425072652,1,0
06073019902,Census Tract 199.02,1.0041735261250315,9,8.962594378214462,1,0
06073019904,Census Tract 199.04,1.617759514092047,12,7.417666158331878,1,0
06073019905,Census Tract 199.05,1.3569594291331883,9,6.6324753760317705,1,0
06073020107,Census Tract 201.07,0.8941605784706667,3,3.3551020613445846,1,0
06073020401,Census Tract 204.01,3.857151938327609,1,0.25925864886556216,1,0
06073020404,Census Tract 204.04,1.4606011186596726,6,4.107897716459322,1,0
06073020705,Census Tract 207.05,1.301508021385592,1,0.768339482791197,1,0
06073020805,Census Tract 208.05,2.791576643340225,5,1.7911025340924598,1,0
06073020806,Census Tract 208.06,2.681126890827012,17,6.340617468782402,1,0
06073000100,Census Tract 1,0.5931544025205476,6,10.115410042484093,1,0
06073016610,Census Tract 166.10,0.5192508546854542,5,9.62925714013286,1,0
06073016613,Census Tract 166.13,0.32255491246155493,6,18.60148386583675,1,0
06073016614,Census Tract 166.14,0.8404155861851061,5,5.949437495199812,1,0
06073016615,Census Tract 166.15,0.9293359197167345,16,17.21659483997656,1,0
06073017020,Census Tract 170.20,11.105338805260093,0,0.0,0,0
06073003107,Census Tract 31.07,0.6070292064650435,7,11.531570351884053,1,0
06073003108,Census Tract 31.08,0.41853051112600964,3,7.167936196404976,1,0
06073017809,Census Tract 178.09,0.6012955202707665,13,21.61998478576064,1,0
06073018612,Census Tract 186.12,2.3379580903111528,12,5.132683964579943,1,0
06073019503,Census Tract 195.03,0.6911075720905597,7,10.128669229922357,1,0
06073020208,Census Tract 202.08,0.25591540077233427,3,11.722623925509039,1,0
06073020209,Census Tract 202.09,0.3387730339108332,11,32.4701168597004,1,0
06073020210,Census Tract 202.10,0.39482103210115344,9,22.795138222763658,1,0
06073020211,Census Tract 202.11,0.6145112388177186,18,29.291571680008456,1,0
06073017306,Census Tract 173.06,1.814948978716531,1,0.5509796758623845,1,0
06073008350,Census Tract 83.50,5.995448934051553,51,8.506452237520044,1,0
06073002803,Census Tract 28.03,0.4281126739532802,12,28.030004085582284,1,0
06073002804,Census Tract 28.04,0.568035779526801,11,19.364977342032027,1,0
06073003001,Census Tract 30.01,0.9184445867983624,17,18.5095543534759,1,0
06073003004,Census Tract 30.04,0.4734250041558403,12,25.347203664067315,1,0
06073003101,Census Tract 31.01,0.40549957184953306,15,36.991407738319346,1,0
06073016617,Census Tract 166.17,0.6815912773793346,6,8.802929554893268,1,0
06073016804,Census Tract 168.04,1.6710582192865202,7,4.188962370795639,1,0
06073016810,Census Tract 168.10,0.8901379440518786,0,0.0,0,0
06073017006,Census Tract 170.06,0.9934010031449518,2,2.0132856657767744,1,0
06073020601,Census Tract 206.01,0.5000368518426883,11,21.99837863842204,1,0
06073020602,Census Tract 206.02,0.7682126154021408,5,6.508614802404176,1,0
06073020707,Census Tract 207.07,0.45533063050181943,4,8.784825206227843,1,0
06073008339,Census Tract 83.39,4.578343311404207,40,8.736784744901916,1,0
06073013412,Census Tract 134.12,1.8131337857590428,9,4.963781531560992,1,0
06073020403,Census Tract 204.03,1.1273713141928403,0,0.0,0,0
06073021304,Census Tract 213.04,31.071247404997823,5,0.160920478499867,1,1
06073017009,Census Tract 170.09,1.3478919504532072,11,8.160891528658084,1,0
06073017014,Census Tract 170.14,0.7747758784939773,7,9.03487085014407,1,0
06073017018,Census Tract 170.18,0.7069328494181449,12,16.974738137967186,1,0
06073017021,Census Tract 170.21,12.521665466600101,3,0.23958474278059147,1,0
06073017031,Census Tract 170.31,0.40867150662488605,7,17.12867152841464,1,0
06073017034,Census Tract 170.34,1.030407762896886,1,0.9704895828701856,1,0
06073017035,Census Tract 170.35,0.9017913604291669,6,6.653423688983415,1,0
06073017036,Census Tract 170.36,0.38253305415678746,1,2.614153180054693,1,0
06073017037,Census Tract 170.37,1.2277247687864798,3,2.4435444134317583,1,0
06073017039,Census Tract 170.39,1.8504482227128685,12,6.484915304686169,1,0
06073017040,Census Tract 170.40,1.1398477225270731,14,12.28234238952693,1,0
06073017043,Census Tract 170.43,1.1721310050388496,1,0.8531469568684054,1,0
06073017501,Census Tract 175.01,0.7768845197782024,20,25.74385187351902,1,0
06073017502,Census Tract 175.02,0.7367281811775417,6,8.144116314934449,1,0
06073017603,Census Tract 176.03,0.6400778297488298,5,7.811550045346874,1,0
06073017701,Census Tract 177.01,1.128569184909424,9,7.974699398444338,1,0
06073017702,Census Tract 177.02,0.5760133036974537,4,6.9442840544199775,1,0
06073017808,Census Tract 178.08,2.1788142846326375,2,0.9179304606666893,1,0
06073017811,Census Tract 178.11,1.2833342221753108,3,2.3376607185888503,1,0
06073018000,Census Tract 180,0.6895283714767242,12,17.403199775957404,1,0
06073008365,Census Tract 83.65,0.8880116806098209,0,0.0,0,0
06073014805,Census Tract 148.05,0.5009978811966875,7,13.972114978370255,1,0
06073010011,Census Tract 100.11,0.3417376792197486,8,23.409768622135857,1,0
06073018400,Census Tract 184,0.5073124012082167,20,39.42343997972046,1,0
06073018509,Census Tract 185.09,0.7875222278317948,15,19.047081428162326,1,0
06073018512,Census Tract 185.12,0.8934035545845008,14,15.670410004705031,1,0
06073018515,Census Tract 185.15,1.589769247296346,21,13.209464226153463,1,0
06073004300,Census Tract 43,0.393163446131813,5,12.717357244660246,1,0
06073004400,Census Tract 44,0.3624669654334458,6,16.553232631351854,1,0
06073004600,Census Tract 46,0.14936945665373433,6,40.16885469369481,1,0
06073004700,Census Tract 47,0.1345556945193041,5,37.15933404277195,1,0
06073004800,Census Tract 48,0.21752871963861975,16,73.55350606844367,1,0
06073004900,Census Tract 49,0.30543683753933815,7,22.917995276514244,1,0
06073009102,Census Tract 91.02,0.3786288934592521,8,21.12886823535816,1,0
06073009104,Census Tract 91.04,0.6605575846048577,5,7.569362787637925,1,0
06073009107,Census Tract 91.07,0.31148158426919137,8,25.683701393679087,1,0
06073005500,Census Tract 55,0.17003345094792097,2,11.762391393282808,1,0
06073005700,Census Tract 57,0.10515819863065813,9,85.58533825413127,1,0
06073009201,Census Tract 92.01,0.6578325753377346,11,16.7215799466187,1,0
06073009301,Census Tract 93.01,0.6099163079245826,13,21.314399748116713,1,0
06073009506,Census Tract 95.06,0.5884006656610854,9,15.295699895050657,1,0
06073009602,Census Tract 96.02,0.7464968093094431,7,9.377133180884517,1,0
06073006000,Census Tract 60,0.38959121702962923,19,48.76906657409325,1,0
06073006100,Census Tract 61,0.34445565313107174,7,20.321919342506394,1,0
06073006300,Census Tract 63,0.6139492214906498,1,1.6287991986894792,1,0
06073009603,Census Tract 96.03,0.6682169483084563,14,20.951279424204973,1,0
06073009604,Census Tract 96.04,0.7057976205894316,21,29.753571544293823,1,0
06073009703,Census Tract 97.03,0.6392414947999968,8,12.51483213320344,1,0
06073009705,Census Tract 97.05,0.93234403772044,3,3.217696342366206,1,0
06073009801,Census Tract 98.01,0.8076413166892279,10,12.3817340610967,1,0
06073011802,Census Tract 118.02,0.36783608339008267,14,38.06043135021445,1,0
06073006600,Census Tract 66,0.19663434514118663,3,15.25674468438335,1,0
06073006900,Census Tract 69,0.7028814072116367,7,9.959005784161123,1,0
06073007002,Census Tract 70.02,0.5573188263790645,6,10.765830465448975,1,0
06073009804,Census Tract 98.04,0.7310001519224869,1,1.3679887717807713,1,0
06073009805,Census Tract 98.05,2.886236615241202,0,0.0,0,0
06073010001,Census Tract 100.01,0.8122699384371714,9,11.080060425868075,1,0
06073010003,Census Tract 100.03,0.49363799626391186,5,10.128879944093422,1,0
06073010004,Census Tract 100.04,0.5449127683814942,6,11.01093670060488,1,0
06073012002,Census Tract 120.02,0.21935017269665655,8,36.47136403700648,1,0
06073012003,Census Tract 120.03,0.42329350568086177,14,33.07397777691201,1,0
06073012101,Census Tract 121.01,0.26744707239895904,7,26.17340297357185,1,0
06073007200,Census Tract 72,1.3573225430871985,7,5.1572119211095275,1,0
06073007302,Census Tract 73.02,0.32237471435921033,0,0.0,0,0
06073007501,Census Tract 75.01,0.39916450143395593,10,25.052327960217067,1,0
06073007502,Census Tract 75.02,0.33176273135851,4,12.0568093457053,1,0
06073010009,Census Tract 100.09,1.5581887181142688,12,7.701249444625993,1,0
06073010010,Census Tract 100.10,0.45172201257089273,9,19.92375786333315,1,0
06073010013,Census Tract 100.13,0.3461822163988665,24,69.32765134401798,1,0
06073010106,Census Tract 101.06,0.5164971245578395,29,56.14745682239023,1,0
06073010107,Census Tract 101.07,0.8982839964492392,22,24.491140983210414,1,0
06073012102,Census Tract 121.02,0.4350750764137019,5,11.492269429025225,1,0
06073012302,Census Tract 123.02,0.15735149135259843,11,69.90718616928031,1,0
06073012304,Census Tract 123.04,0.47583361312741623,8,16.812599571140012,1,0
06073012402,Census Tract 124.02,0.3463037215806609,12,34.651663416227436,1,0
06073008002,Census Tract 80.02,0.42146036277580506,0,0.0,0,0
06073010110,Census Tract 101.10,0.8440610037786771,10,11.847484903617369,1,0
06073010111,Census Tract 101.11,0.23382491835112035,9,38.49033740058987,1,0
06073010112,Census Tract 101.12,0.3096951108670977,8,25.831857589231085,1,0
06073010300,Census Tract 103,0.4324760591774926,10,23.122667226987236,1,0
06073010401,Census Tract 104.01,0.15679679299678656,2,12.75536292404264,1,0
06073012600,Census Tract 126,2.7632186373929,6,2.1713808378409776,1,0
06073012700,Census Tract 127,0.4397738606461847,17,38.65623112529002,1,0
06073012800,Census Tract 128,0.3996095229184829,12,30.02931439761485,1,0
06073012900,Census Tract 129,0.5299237512551153,6,11.322383617999956,1,0
06073013000,Census Tract 130,0.6283527589677019,10,15.91462734472375,1,0
06073008101,Census Tract 81.01,0.5691387810913174,13,22.84152904687437,1,0
06073008102,Census Tract 81.02,0.7352704161283743,12,16.320526076905104,1,0
06073008301,Census Tract 83.01,0.909152559675831,0,0.0,0,0
06073008306,Census Tract 83.06,1.0538547668475684,1,0.9488973542258902,1,0
06073010402,Census Tract 104.02,0.26515600218739266,8,30.170918003003347,1,0
06073010501,Census Tract 105.01,0.1838955864125161,7,38.06507886653431,1,0
06073010502,Census Tract 105.02,0.40895738756221295,9,22.007182835475415,1,0
06073010601,Census Tract 106.01,4.50126296023187,3,0.6664796139449413,1,0
06073013205,Census Tract 132.05,0.6880089212319405,14,20.34857335124633,1,0
06073013102,Census Tract 131.02,0.7672227051633544,15,19.55103765705976,1,0
06073013103,Census Tract 131.03,0.9614521274549681,6,6.240560323978299,1,0
06073013104,Census Tract 131.04,0.37758912721945004,3,7.945144030210483,1,0
06073013203,Census Tract 132.03,0.43089322136322705,15,34.81140861892454,1,0
06073013204,Census Tract 132.04,0.30978718872188654,11,35.50824695296009,1,0
06073010109,Census Tract 101.09,4.99024789594555,1,0.20039084647728117,1,0
06073008307,Census Tract 83.07,0.8395673055169651,13,15.484166563626756,1,0
06073008327,Census Tract 83.27,2.441642904037963,1,0.40956029988914866,1,0
06073008330,Census Tract 83.30,0.5920510777795688,0,0.0,0,0
06073010900,Census Tract 109,0.5248722811367962,4,7.620901586451828,1,0
06073011000,Census Tract 110,0.38666825678145783,17,43.965336439831624,1,0
06073011100,Census Tract 111,0.38484971734232193,9,23.385751877776602,1,0
06073013306,Census Tract 133.06,0.5000780151156536,9,17.9971918939859,1,0
06073013206,Census Tract 132.06,0.6135762984922223,22,35.85536151585698,1,0
06073013301,Census Tract 133.01,0.6470348994422735,7,10.818581819981905,1,0
06073013302,Census Tract 133.02,0.5404691587585068,12,22.202932036982073,1,0
06073013303,Census Tract 133.03,0.533758963984829,10,18.735048354680615,1,0
06073014602,Census Tract 146.02,1.054337284914652,7,6.639241635627679,1,0
06073011300,Census Tract 113,4.471520676788307,1,0.22363756589363581,1,0
06073008511,Census Tract 85.11,5.873690289384457,90,15.322564787363294,1,0
06073013601,Census Tract 136.01,1.2514922675509088,5,3.9952304378074053,1,0
06073017048,Census Tract 170.48,1.4602947086185711,9,6.1631394997753155,1,0
06073009507,Census Tract 95.07,1.570943446012253,0,0.0,0,0
06073007800,Census Tract 78,0.7713152268401938,17,22.040275374366715,1,0
06073008503,Census Tract 85.03,1.420529258029506,14,9.855481624799596,1,0
06073009902,Census Tract 99.02,5.327902635631766,0,0.0,0,0
06073020304,Census Tract 203.04,5.359422461091505,3,0.5597618067580022,1,0
06073015502,Census Tract 155.02,9.987437997898036,1,0.10012577802339907,1,0
06073021202,Census Tract 212.02,69.52042552385993,7,0.10068983248092386,1,1
06073016201,Census Tract 162.01,1.8355020746246447,3,1.6344301875079559,1,0
06073018510,Census Tract 185.10,0.771196559761166,20,25.933725646019294,1,0
06073019803,Census Tract 198.03,1.4665608287021212,24,16.364817285648865,1,0
06073015302,Census Tract 153.02,1.310564046646678,2,1.526060481452526,1,0
06073010104,Census Tract 101.04,0.6230457740509787,11,17.65520361125178,1,0
06073017601,Census Tract 176.01,3.3689804359661433,6,1.7809542424010376,1,0
06073016606,Census Tract 166.06,1.0619010539172253,9,8.475365917380044,1,0
06073019002,Census Tract 190.02,14.648422002859856,0,0.0,0,1
06073008501,Census Tract 85.01,1.1735440673841093,2,1.7042393682395787,1,0
06073003601,Census Tract 36.01,0.3470877268161571,7,20.16781193680095,1,0
06073013411,Census Tract 134.11,1.8427872731589943,3,1.6279686992070745,1,0
06073002703,Census Tract 27.03,0.757316443279212,24,31.690847614610075,1,0
06073003109,Census Tract 31.09,0.4223414199877508,5,11.838763056072064,1,0
06073003111,Census Tract 31.11,0.5550382991263112,14,25.2234846172552,1,0
06073003112,Census Tract 31.12,0.5831576094624862,18,30.866441092299453,1,0
06073003113,Census Tract 31.13,0.6129173481514827,7,11.420789476936045,1,0
06073007701,Census Tract 77.01,0.21955048915231143,8,36.438087798793575,1,0
06073007907,Census Tract 79.07,0.18138943211379038,12,66.15600401941875,1,0
06073021600,Census Tract 216,5.899464592520839,11,1.8645759843944931,1,0
06073021800,Census Tract 218,0.5535626580030866,6,10.838881404400196,1,0
06073022000,Census Tract 220,0.282014237824477,8,28.36736209389231,1,0
06073008003,Census Tract 80.03,0.2898196889033968,6,20.702527225470625,1,0
06073008006,Census Tract 80.06,0.5751232853721479,9,15.648818660117936,1,0
06073008361,Census Tract 83.61,0.2179969733418693,10,45.87219651126855,1,0
06073008362,Census Tract 83.62,0.34216503401784665,5,14.612831537132488,1,0
06073009305,Census Tract 93.05,0.6064682111455478,0,0.0,0,0
06073009306,Census Tract 93.06,1.098894092923917,7,6.370040611806848,1,0
06073018613,Census Tract 186.13,0.6497303958615026,8,12.312799356404577,1,0
06073009510,Census Tract 95.10,0.6370398296333022,9,14.12784504413272,1,0
06073012501,Census Tract 125.01,0.1780370568940023,8,44.93446555209543,1,0
06073012502,Census Tract 125.02,1.6772786130873745,16,9.539261918178713,1,0
06073013420,Census Tract 134.20,0.7464936055786441,5,6.697981017699747,1,0
06073019808,Census Tract 198.08,0.8334853221149692,1,1.1997811760649844,1,0
06073014901,Census Tract 149.01,0.662703160662324,1,1.508971224764602,1,0
06073016503,Census Tract 165.03,0.2610206092989229,7,26.817805761780072,1,0
06073016504,Census Tract 165.04,0.5047424156902797,15,29.718128561646996,1,0
06073007905,Census Tract 79.05,0.22058636334473972,8,36.26697443439572,1,0
06073007910,Census Tract 79.10,0.38574533768941677,13,33.70099060138729,1,0
06073014902,Census Tract 149.02,0.5988756281237387,14,23.37714099981264,1,0
06073000201,Census Tract 2.01,0.3336753409309894,7,20.978475605866656,1,0
06073002711,Census Tract 27.11,0.5608118975928543,5,8.915645373183517,1,0
06073003304,Census Tract 33.04,0.22739430954322307,8,35.1811794062479,1,0
06073007908,Census Tract 79.08,0.17729061970031718,5,28.202281702504845,1,0
06073014806,Census Tract 148.06,0.35041798604980867,7,19.976143573306807,1,0
06073008363,Census Tract 83.63,0.09822620561537437,3,30.541747807577327,1,0
06073008364,Census Tract 83.64,0.38194030174595467,3,7.854630648523266,1,0
06073008366,Census Tract 83.66,2.329699693226739,0,0.0,0,0
06073009511,Census Tract 95.11,0.5931214401947421,1,1.6859953666009202,1,0
06073007702,Census Tract 77.02,0.2387653159237286,7,29.317490997042828,1,0
06073020308,Census Tract 203.08,0.4678955611487434,10,21.37229080662514,1,0
06073017801,Census Tract 178.01,1.7225848922034557,29,16.83516448521992,1,0
06073012303,Census Tract 123.03,0.6045959513519525,5,8.269985911780209,1,0
06073004200,Census Tract 42,0.9625879222433633,0,0.0,0,0
06073002904,Census Tract 29.04,0.695934307583118,17,24.42759297071962,1,0
06073002502,Census Tract 25.02,0.7310086949584333,14,19.15161898422572,1,0
06073017052,Census Tract 170.52,0.8485405622105828,1,1.17849404558203,1,0
06073017055,Census Tract 170.55,0.795578581594109,4,5.027787439909655,1,0
06073017056,Census Tract 170.56,1.0746151482051962,7,6.513959915502103,1,0
06073020213,Census Tract 202.13,0.12985307568599141,4,30.80404510150175,1,0
06073020214,Census Tract 202.14,0.6761992544919894,23,34.013642942093,1,0
06073000202,Census Tract 2.02,0.5042545321430546,11,21.814380037895926,1,0
06073002712,Census Tract 27.12,0.8473173292615311,21,24.784103044726216,1,0
06073003305,Census Tract 33.05,0.5000860020208387,20,39.993121021544994,1,0
06073016607,Census Tract 166.07,1.5834457386044705,0,0.0,0,0
